target,vehicle_age,vehicle_value,vehicle_power,ph_age,licence_years,licence_points,ph_owns_home,annual_mileage
1896.5158810666035,4,8536,78,58,18,0,1,4000
2421.8301644326516,2,8932,77,58,21,0,1,12000
3476.775421779127,5,7042,98,40,12,0,0,9000
2390.3778865075014,1,12749,74,69,28,0,1,12000
2482.569253787313,4,12538,87,46,17,0,0,5000
3192.2189547701573,2,13079,101,51,18,0,0,4000
4206.51718295132,0,21558,118,41,10,0,1,10000
3690.0176623848242,2,8459,93,35,13,0,0,8000
3405.060496443937,6,7501,82,52,14,0,1,8000
3188.790380108286,2,13803,90,50,17,0,0,10000
2253.1877247557163,3,10095,83,49,17,0,0,7000
2911.8624790325034,1,10575,90,54,22,0,0,1000
2721.6069399190474,1,8695,65,45,15,0,0,6000
3474.6541825441454,6,10768,88,46,13,3,1,10000
2384.493391825312,3,12012,118,60,18,0,1,9000
2498.4040118945964,1,12806,95,57,18,0,1,4000
2164.1701094741943,7,8593,63,54,18,0,1,11000
2808.5906701030453,2,9063,101,50,16,3,1,10000
1912.0021297177675,5,9564,87,51,18,0,0,3000
3111.365863782273,4,15283,88,38,11,0,0,6000
3637.617416698763,3,9149,70,32,9,3,0,2000
2470.177920395698,3,9125,81,53,17,3,1,6000
2946.0602681970017,4,13575,85,34,7,3,1,5000
2472.9458327274733,1,10288,63,47,15,0,1,6000
2616.753217442388,1,9751,80,49,13,0,1,7000
2261.367906144448,1,10929,77,52,16,6,1,3000
2704.6406088927047,5,7298,73,49,17,0,0,6000
2882.3162493017735,1,11080,121,62,18,0,1,3000
1711.9650258911438,1,NA,59,55,21,3,0,4000
4172.099504780357,2,9218,73,30,5,0,1,6000
3225.1181513862484,5,11203,112,59,17,3,1,8000
3961.31199654453,1,12111,128,47,14,0,1,6000
3029.0206233270255,1,14225,84,53,16,3,1,12000
2327.233760849652,3,9995,69,46,12,3,1,7000
2741.976426324333,2,9099,75,47,15,0,1,8000
2638.0982030511814,2,11135,71,56,16,0,1,6000
2481.1372501570127,2,10359,77,53,16,3,1,11000
2052.4645079291918,2,8133,96,56,19,0,1,5000
1920.7303678404228,2,10869,83,68,25,0,1,7000
2516.129033918958,3,12723,99,53,19,0,1,10000
2658.1916549780085,1,14768,110,49,18,0,0,10000
1484.0574725829833,3,11483,65,71,20,3,1,10000
2466.3228691338486,1,8445,96,68,24,0,1,10000
2376.8808468343236,1,8428,58,50,12,3,1,12000
2135.7582891452585,4,8735,81,61,22,0,1,11000
3856.073122258635,6,14514,127,46,15,0,1,5000
2227.3348856631283,1,10703,93,52,21,0,0,1000
2930.5676719299363,0,12973,77,49,16,0,0,6000
2145.680073065592,3,7782,52,46,10,0,1,8000
1773.3787060337972,2,10921,70,56,21,0,1,9000
3618.657731150741,2,7997,84,45,14,3,1,10000
3432.8840681872575,2,10412,92,29,8,0,0,3000
3025.55802459945,2,13635,106,45,15,0,0,4000
3016.5005960114,6,10189,101,52,17,0,1,9000
3636.120263648327,0,9804,93,53,17,0,1,12000
2508.6086055247956,11,7154,96,53,17,0,1,7000
3511.297919241105,1,10037,97,32,14,0,0,3000
2174.383457126731,1,8997,74,50,18,0,0,7000
1936.7025343432977,1,8562,72,56,22,0,0,1000
2265.3298080426234,2,9946,85,58,18,0,1,3000
3282.458794061119,3,12904,83,45,14,0,1,11000
1846.8925944809112,5,10189,74,60,21,0,0,9000
2888.9658432597657,1,10147,110,33,13,0,0,3000
2951.3984084196063,1,11266,91,43,15,3,0,9000
2827.2390143516072,1,12605,78,51,16,0,1,11000
2765.5040917451097,1,9874,81,50,15,0,1,3000
4280.041818052644,7,10002,94,47,13,0,1,9000
3782.05798543065,3,10920,93,45,14,0,0,11000
3476.2795113022116,4,14047,128,45,12,3,1,7000
2107.9633985748624,3,10491,98,55,19,6,0,9000
2928.982517042717,6,NA,81,47,15,0,1,4000
3473.5970770582485,1,14373,83,37,11,0,0,5000
4895.045064653192,1,13851,127,36,10,3,0,4000
2527.1607329385165,2,9251,70,42,15,0,0,4000
3698.961741314568,2,11134,72,31,7,0,1,10000
3731.1883330720775,0,NA,84,42,13,0,1,4000
3815.069077779072,6,9204,103,51,14,3,1,10000
1984.288453797891,2,10602,78,50,19,0,0,2000
2083.452847088606,6,8836,84,46,17,3,0,2000
2807.214895539097,4,8084,73,51,15,0,1,11000
3753.9499928355817,2,11679,82,43,13,0,0,9000
2854.3254504780543,1,10117,93,49,13,0,1,9000
2483.018050997487,3,8734,69,53,17,0,1,8000
2470.9399725975154,2,12184,80,57,18,0,1,10000
2502.696951828195,5,7988,69,50,19,0,0,10000
3476.312231361642,2,11254,78,47,13,0,1,10000
2069.399324067731,3,12504,98,50,18,3,0,4000
3322.1107082055014,3,10127,93,46,14,0,1,7000
4070.3445430008005,2,10997,95,34,9,0,0,10000
2380.527430553225,3,9653,88,47,17,0,0,5000
3221.275631904334,1,11088,95,49,16,3,1,11000
1955.8296830737963,5,9077,67,50,21,3,0,8000
3592.2143546963166,1,11847,99,54,14,0,1,5000
1858.30551480908,1,9595,65,58,21,0,0,8000
3527.999000738301,4,13489,NA,39,12,0,0,8000
3586.348264155578,4,12550,108,37,15,0,0,4000
2701.872259656224,0,10940,84,36,11,0,0,3000
3582.351409657725,3,13877,104,46,14,0,1,11000
3927.886898535719,0,12478,84,45,14,3,0,10000
2150.1807600060647,1,12292,79,44,17,0,0,2000
4605.330997813032,1,14272,120,37,10,0,0,5000
2182.7737038563864,3,10198,87,56,16,0,1,12000
2461.674933771906,1,13763,78,42,14,3,0,3000
2318.5566697064446,1,9341,76,54,18,0,1,5000
1913.9723878573006,17,5447,92,60,18,6,1,6000
3614.243556077307,3,10579,107,46,12,0,1,4000
2563.466438750241,6,7376,58,32,8,0,0,5000
3731.1867062284778,4,10063,93,48,14,0,1,12000
3341.77542217874,4,8452,111,50,16,0,1,13000
4330.265543448952,1,16509,118,41,14,3,0,2000
2828.3563305462812,2,13887,105,71,22,3,1,9000
3383.2368313576317,3,9640,85,43,15,0,0,5000
3474.507069436894,0,9751,104,48,16,0,0,2000
2940.882457807811,5,12517,114,53,22,0,0,10000
2536.768409406984,0,10861,82,47,14,0,0,7000
3023.8897277189976,6,9007,73,42,9,0,1,9000
2192.812978881534,2,12683,77,56,21,0,0,6000
2017.5741945129253,7,9125,NA,61,20,0,1,11000
2616.2217230309125,1,11685,90,47,18,0,0,9000
2706.810344241951,7,6713,58,52,15,0,1,13000
2339.329135242103,11,16401,109,46,20,3,0,12000
2956.2589130937718,1,13973,92,56,21,3,0,9000
4109.493152932358,4,15249,119,37,11,0,1,5000
2366.9834082626635,1,10319,83,67,25,0,1,10000
3309.7070191160024,10,7755,83,42,13,0,0,9000
3921.8681135791053,4,11061,113,35,14,3,0,8000
3209.913436460919,3,9808,93,44,13,0,1,5000
3472.3300002899036,2,11300,105,55,18,0,1,11000
3016.880006010979,2,10157,70,48,14,0,1,11000
4844.790650487404,7,12775,115,35,14,0,0,9000
2903.0851388712804,9,5845,73,46,13,0,0,9000
3656.302877175612,6,11633,90,31,6,0,NA,9000
1891.098328759956,5,8823,61,62,21,0,1,4000
3805.4973973476776,2,13492,102,37,9,0,1,9000
2298.46683420658,4,14593,88,48,17,0,0,9000
2533.7527239017804,1,9426,64,55,19,0,0,8000
2494.35592314454,5,10285,113,60,19,3,1,6000
1692.489090711328,0,10849,86,64,23,0,1,10000
2609.7843752109434,2,9187,96,54,17,0,1,3000
1798.5748469442053,4,8794,84,63,21,0,1,9000
2471.5900991483604,4,10012,75,58,18,0,1,13000
2392.6417407106323,4,10670,99,46,20,0,0,8000
3872.4752124702136,9,6860,110,39,13,3,0,6000
3301.6669536466666,0,15648,112,58,17,0,1,5000
5325.139549599038,1,13093,122,52,13,0,1,10000
3001.321844724699,3,8938,91,41,14,0,0,6000
2804.3841791699497,3,13411,88,52,15,3,1,7000
3797.357550322633,4,10418,102,37,12,0,0,11000
2413.5725341885936,1,10994,100,63,21,0,1,9000
3608.7887426094335,1,13538,84,51,16,3,NA,13000
3698.898480788953,5,10704,93,41,9,3,1,7000
3350.632787250687,2,12330,126,49,16,0,1,9000
3056.6412872511464,4,9694,111,44,13,0,0,10000
3743.5075206497027,4,9668,88,49,12,3,1,11000
2806.775671576535,8,7709,79,40,11,0,1,4000
1975.1969654102852,5,7339,72,57,20,0,0,8000
2946.349446653923,7,7939,94,42,15,0,0,3000
2941.5540831203566,2,11470,87,47,15,3,1,8000
2502.7466321420875,7,11252,97,50,18,3,0,6000
2889.830158740491,5,7515,85,49,13,0,1,8000
3052.3319472573244,1,9993,94,37,15,0,0,9000
3053.970501385116,1,9982,77,48,14,3,1,5000
3239.794910047153,4,7864,90,32,9,0,0,3000
3640.8530706956,4,10838,82,52,9,0,1,11000
2003.524548582562,0,14547,83,60,22,0,0,7000
2571.4729774357515,1,13017,104,51,17,0,0,10000
1966.5650871246771,6,12732,84,61,18,0,1,4000
3869.8701136439,0,20321,112,44,13,3,1,12000
3614.8557358009184,2,15281,80,45,13,0,1,11000
2472.476094907908,6,11290,87,50,16,3,1,7000
2569.1642954155523,1,11150,88,53,18,0,1,9000
2417.429354203889,5,10500,93,59,19,0,1,4000
3841.0285200307644,7,9208,109,46,17,0,0,11000
3428.747070734244,4,12405,102,49,14,0,1,7000
3090.951579381518,2,17177,128,49,17,3,1,5000
3182.772935136313,2,9363,73,36,11,0,0,10000
2540.1640719562693,10,7608,94,47,17,3,0,4000
2851.81799299132,5,9199,71,45,12,0,1,13000
3509.3892477451686,5,10237,97,47,14,3,0,11000
3607.9751618046007,0,8942,87,42,11,0,1,9000
4235.541975975402,7,7606,75,41,13,0,0,12000
4282.617133427105,1,10558,91,41,11,6,1,9000
3350.2702527283654,3,10499,82,45,14,3,1,5000
1949.6277637297417,5,9676,79,56,22,3,0,7000
3701.4382233127676,6,6848,66,44,10,0,1,13000
3736.470572391262,2,10004,76,33,7,0,0,1000
2474.964487222727,8,6764,90,40,15,0,0,4000
4299.153417590903,3,21016,117,43,14,0,0,6000
3402.979223132044,4,10865,95,48,13,0,1,10000
1776.9313785091526,10,8784,70,65,19,0,1,8000
3212.7021902019987,3,9454,86,45,14,0,0,6000
3993.288250128567,1,17384,93,37,12,0,0,10000
2364.2053159495695,2,10408,64,46,16,0,0,11000
2649.406488030686,2,9195,98,38,13,0,0,11000
2989.958383530638,1,9983,102,49,17,3,0,2000
2326.870686599843,6,10427,74,49,17,0,1,4000
1905.6216608808415,2,9461,81,50,18,0,0,8000
1892.8938720100168,4,9573,73,55,20,0,0,6000
2650.182789605845,3,11751,115,67,23,0,1,5000
2331.3769949507737,5,9696,66,49,15,0,1,9000
1860.5736948497793,6,8591,92,48,17,0,0,5000
2431.925891672099,3,10865,117,48,18,3,0,10000
2723.930463202496,2,12169,107,48,17,0,0,3000
3679.8128318310246,2,9700,94,31,7,0,1,7000
4165.780469669212,8,11662,82,33,8,0,0,12000
2569.6768680554173,11,5220,68,48,14,3,1,10000
3576.7708548088012,1,15051,90,29,9,0,0,5000
2397.5513610557496,7,7691,70,34,12,3,0,2000
3211.5330262250814,6,9231,79,38,13,0,0,6000
1648.2916728575838,2,8542,71,56,21,0,0,2000
3105.590156400056,1,8606,94,40,13,6,0,9000
4523.816084298901,2,9985,114,48,13,0,1,6000
2983.491937237161,4,14129,99,44,15,0,0,8000
2212.1701353966528,1,10733,104,67,20,0,1,3000
4020.961634101176,7,9803,82,37,12,3,0,11000
2223.615009891734,1,9785,71,60,17,3,1,3000
4314.927380031986,2,8717,80,40,13,3,0,1000
5279.484547102402,0,18588,100,38,8,0,1,9000
2848.945850913253,1,15110,73,53,17,0,1,3000
2197.6075867687814,3,10244,59,51,21,0,0,10000
4202.835168662802,3,13659,98,45,11,0,1,6000
3456.373540683042,2,9095,89,46,13,3,1,5000
2309.7164096101164,5,9402,95,56,17,0,1,6000
4537.48092242538,3,11038,99,35,8,0,1,12000
4044.602551415829,1,12558,85,43,14,3,0,9000
2670.5309458312777,4,8321,89,45,15,0,0,5000
2911.9366588099138,1,9282,50,39,13,0,0,6000
2741.887505759621,3,8596,99,38,15,0,0,6000
2919.034467763381,3,7531,97,47,12,0,1,11000
4489.655090512833,5,16546,91,25,6,3,0,9000
2185.041045022208,8,6328,85,56,18,0,1,12000
2502.8742871949635,5,12374,81,49,14,0,1,4000
1941.7099466602463,6,9031,107,68,22,0,1,6000
1769.3295996073275,5,9490,87,53,19,0,0,2000
2498.5140801945327,1,11299,106,72,23,0,1,13000
2724.7065651633143,2,11941,77,37,12,0,0,7000
2342.6944575355333,5,12674,100,51,20,0,0,5000
2815.0799583649064,6,9326,79,45,14,0,1,10000
2981.849898767862,3,11379,112,49,15,3,1,3000
2992.4102073494837,7,9860,69,36,14,0,0,7000
2830.8823303204126,5,11582,82,50,17,0,0,10000
1541.4595577016698,3,9950,75,62,23,0,1,4000
3481.845651287461,4,10516,93,46,13,0,1,13000
1816.9528642191174,13,4979,83,46,18,0,0,13000
2203.9642183756673,2,18600,111,55,21,0,0,8000
3180.561600142666,7,8521,74,33,10,3,0,2000
1902.4467558337808,6,9628,87,49,17,0,0,6000
2132.151044506807,1,11119,79,62,21,0,1,4000
2221.41915535324,2,10986,75,59,18,0,1,7000
2342.3150732304816,1,10219,73,51,16,0,1,8000
3012.319599292389,2,10843,73,53,16,0,1,10000
3900.8524385138244,6,15600,108,37,9,0,1,11000
2621.7082795213046,1,9760,83,50,16,0,1,12000
4322.788587227667,8,15650,120,39,10,0,0,5000
3658.968869516586,5,11529,84,43,14,0,0,7000
2504.833213387994,5,14205,114,55,18,0,1,5000
3792.327462984149,2,11530,92,37,13,0,0,9000
3456.5145829550097,5,9437,96,50,14,0,1,9000
2633.769735689631,1,11611,100,51,18,0,0,6000
4742.12304428249,4,14020,115,48,15,0,1,5000
2221.9777696889128,3,11368,76,63,20,0,1,12000
3884.1394561734796,2,12531,77,38,14,3,0,11000
2119.124349711441,2,10296,77,52,18,3,1,13000
4156.016841039443,2,11829,71,46,13,0,1,3000
3349.1084189295975,4,11436,80,45,12,0,1,5000
1711.6941604854599,10,5584,59,51,17,0,0,9000
3421.997952693433,1,12736,105,36,14,0,0,1000
3677.200648992157,0,11277,110,43,15,0,0,1000
3580.97052942446,1,14896,116,62,15,3,1,6000
2868.2279631389506,4,7819,69,48,13,3,1,9000
2168.892486772292,1,8771,61,50,14,3,1,12000
4229.291353778208,7,7368,85,46,12,3,1,6000
3767.976891943666,3,9662,96,39,13,0,0,10000
2232.906089259309,1,11906,74,57,20,0,1,4000
2483.826176717295,8,12547,95,52,18,0,0,2000
3150.728527568631,6,12936,97,40,15,0,0,2000
2703.767063883327,3,13906,106,48,15,0,1,9000
2619.3722188278384,1,13364,91,53,20,0,0,6000
3395.892429112695,0,13513,99,52,15,3,1,9000
2076.2597342915924,3,10657,77,60,18,3,1,5000
3311.4332997163524,1,9311,82,42,12,0,1,3000
1650.291402774626,3,8886,68,57,18,0,1,10000
2447.3688507949933,2,12792,91,56,17,0,1,3000
2902.4532212787203,3,7718,76,38,14,0,0,2000
2107.184433114388,2,11367,68,63,19,0,1,4000
2826.324950309028,10,6528,76,44,11,3,1,7000
4768.387794388418,1,14279,133,38,13,3,0,9000
4065.4768232880815,0,15967,112,42,15,0,0,8000
2560.986875093567,7,11137,112,50,19,0,0,6000
2628.844067844795,2,8037,80,43,15,0,0,2000
2765.944464931422,2,14909,NA,52,18,0,0,6000
3138.467729609504,3,8658,91,46,14,0,0,10000
2334.405641244815,2,8891,98,50,21,0,0,5000
2578.708727363227,9,9807,100,49,17,0,0,7000
2558.3700805141675,5,8224,75,32,8,0,1,5000
2026.0331961217335,1,9130,87,53,18,3,1,9000
3607.930850468254,6,9024,85,38,9,0,1,13000
2491.7382585705504,5,7625,68,39,10,0,1,13000
2266.0055473942575,3,10899,80,55,20,0,0,7000
3172.1269884534563,0,15276,97,43,11,3,1,7000
1481.7456639839234,2,8322,59,63,20,3,1,4000
3766.3371690111167,9,9319,76,27,6,0,0,6000
2081.9192904453625,3,8817,80,52,18,0,0,9000
2371.2276018006733,1,12705,77,56,18,0,1,10000
3116.7395536455324,1,10573,77,42,18,6,0,1000
4678.043819942533,2,11609,95,51,13,0,1,7000
1950.1470062325895,11,7105,87,56,19,0,1,8000
3229.5972703878324,0,9364,87,51,16,0,1,6000
2347.985032683048,4,7827,52,45,16,0,0,11000
2879.22831819128,2,14188,80,55,16,3,1,6000
3076.306491478276,2,8852,99,54,17,3,1,12000
2863.227632113428,7,10740,72,39,12,0,1,4000
2103.141357703613,9,6855,66,49,12,0,1,7000
3211.8493929064953,4,10648,54,39,8,0,1,12000
2581.760798058833,2,12914,73,48,16,3,1,9000
3523.7712184820152,2,11056,90,36,10,3,0,4000
4233.372196306714,1,17090,128,42,15,0,0,3000
2286.574775128614,9,7885,93,56,17,0,1,13000
1936.8599064615994,9,12089,88,68,24,0,1,7000
3207.931742397888,4,8952,67,39,14,0,0,1000
1559.0517598113222,3,7862,73,56,19,0,1,5000
1743.7846020111047,12,7666,82,54,16,0,1,5000
2785.1236698312414,5,7006,68,47,11,0,1,9000
3908.390162206733,7,12393,93,43,14,6,0,8000
1900.2803468141776,0,13201,114,61,19,0,1,10000
2926.339661628544,1,9774,82,30,11,0,0,9000
2741.2387839760827,3,8923,74,42,11,0,1,12000
2719.1589906330355,3,12574,88,35,12,0,0,5000
2143.074250526505,3,11477,76,59,21,3,0,2000
2811.2714838673323,2,11602,NA,46,16,0,0,4000
4091.485250686592,8,7664,86,43,10,0,1,11000
3162.9008896571136,3,9201,119,75,22,0,1,13000
2716.7204850861895,3,7529,112,47,14,3,1,7000
2203.0253924092463,6,6838,78,50,19,0,0,8000
3551.8013738387963,8,12006,76,34,14,0,0,8000
3418.1956370631274,3,13472,97,51,15,0,1,5000
3103.2965739189535,2,15451,95,51,17,3,1,8000
3609.5798851949576,3,10947,92,39,14,0,0,7000
3295.706524198901,4,9013,73,38,8,0,1,5000
2527.431691909981,2,9879,76,41,16,0,0,8000
1875.9200620633653,2,8751,104,58,21,0,1,5000
2517.782793453718,2,9050,80,61,16,0,1,5000
2924.9871825099094,2,11231,75,46,17,0,0,1000
3199.1648722561094,2,8678,102,44,15,3,0,6000
2316.8410223288256,2,8953,95,48,17,3,0,8000
2389.0730848943613,1,9875,82,50,17,0,0,7000
2366.93316536116,8,10404,91,58,20,0,1,9000
2783.378636715868,2,8071,78,42,10,0,1,11000
2671.9912269681454,2,11209,71,50,16,0,0,9000
4304.153109184872,7,8769,97,39,12,0,1,11000
2784.2944806001324,2,12290,96,59,18,0,1,7000
2154.9537981340745,7,12595,NA,48,23,0,0,7000
3615.2399621779523,7,8084,74,44,12,0,1,9000
4037.6235352819126,7,8215,80,37,11,0,0,10000
3473.385310147439,6,8737,89,40,12,0,1,10000
3396.4810956361007,5,8058,114,44,14,0,1,8000
3676.0776809108866,1,13851,100,47,15,0,1,7000
3444.973022653931,1,13713,91,46,14,0,1,4000
3302.670938342663,3,10714,98,42,15,0,0,11000
3607.223513547284,7,15065,98,30,8,0,0,4000
2850.074947904572,1,11117,91,50,17,0,0,9000
3406.937051205822,2,13191,116,54,18,0,1,12000
2987.689126564577,4,8468,102,36,8,0,1,4000
2774.1505673029815,1,8773,99,60,18,3,1,6000
2045.7083448978794,0,12205,68,51,16,0,1,6000
1822.8462533447212,1,8255,58,59,22,0,0,5000
3802.800257791268,0,NA,85,39,13,0,0,2000
5592.389539899568,6,13261,101,46,13,0,1,14000
2172.6883507381062,0,12930,86,54,19,0,0,8000
3835.3025036009444,7,11129,95,42,15,3,0,5000
3123.2575260279905,1,14541,106,47,14,0,1,5000
3433.4987013048935,6,8195,94,32,11,0,0,10000
3723.2583908822235,3,17085,111,48,16,0,0,6000
3053.660761208248,1,9329,74,41,14,0,0,7000
3059.9707161133492,1,9710,89,47,16,0,0,6000
3461.7240359684392,11,5693,79,43,12,3,1,11000
3080.098097491508,4,9938,95,52,18,3,1,10000
3450.974546327902,7,10176,103,57,18,0,1,12000
3358.611889749623,5,8223,93,40,12,0,0,6000
4054.4794529358933,2,10022,104,45,12,3,1,8000
2174.4691439926337,1,11729,87,60,20,0,1,11000
3450.2034193813743,2,9290,75,44,13,0,1,10000
1736.1971676107005,11,6481,91,65,23,0,1,11000
1926.0133747667028,3,10042,86,66,22,0,1,4000
2298.2618644153868,3,7638,72,40,9,0,1,6000
2935.7539165298986,1,10453,79,49,17,0,0,4000
1176.7366565911811,18,3505,84,60,19,0,1,14000
4097.763487092573,2,14295,115,40,13,6,0,4000
3654.0757966408723,6,13255,109,50,17,0,0,9000
2197.472172890625,4,9535,67,55,16,0,1,13000
2710.860968781939,1,8778,84,41,10,3,1,11000
2250.7547423638835,3,12089,97,53,19,0,0,3000
2142.585188158046,4,12322,102,57,19,3,1,4000
2381.1093800451977,3,8161,70,39,12,0,0,8000
2418.5354553484462,5,14303,108,57,17,0,1,4000
2331.6024647548743,6,8756,70,43,15,3,0,3000
2844.080134757412,2,8565,71,49,12,0,1,6000
3441.993988325984,2,15100,97,43,13,3,1,7000
3444.1423358120855,5,18866,112,50,15,0,1,10000
3525.2149020876263,1,14323,100,36,10,0,0,9000
2901.0928091461014,3,8815,65,46,15,0,1,7000
2290.682912364257,1,9483,103,54,19,3,0,4000
3191.6594353802466,3,14571,77,28,10,0,0,4000
3096.564381393358,4,10886,72,34,10,3,0,2000
3756.0343277007023,2,9633,76,37,10,0,0,2000
2561.021955385606,4,17342,110,51,17,0,1,7000
3243.7811913784767,4,9135,81,39,11,0,0,3000
3233.5544616099846,3,9962,100,28,9,0,0,6000
2906.9482746091094,1,11101,86,42,11,3,1,11000
2468.520022944513,1,9690,40,44,13,3,0,8000
3101.688748394732,7,11224,113,55,15,0,1,5000
1838.3069190382794,5,10549,70,57,18,0,1,4000
3400.957735838858,5,10311,85,50,15,0,1,8000
3567.877370910555,4,10213,96,40,11,0,0,3000
1831.8158066099302,4,7352,103,64,25,0,0,4000
2536.441130203019,2,11971,73,46,18,0,0,4000
3288.385441560288,2,10394,76,31,12,0,0,11000
2785.6652202845808,5,10899,107,45,15,0,0,8000
2763.4162838877924,4,7541,63,30,10,0,0,3000
2220.796582857232,3,9453,88,44,16,0,0,4000
2946.5897872261367,2,11744,92,44,16,3,0,5000
2631.044961590279,3,9499,87,53,16,3,1,5000
3236.995110182005,3,9294,91,41,15,0,0,6000
2786.57435675579,1,10597,62,54,15,0,1,10000
2648.8840627071004,4,10239,78,53,19,0,0,11000
2722.658043801452,5,7894,87,49,17,0,0,6000
3917.9630567656104,1,22525,112,52,17,0,1,4000
2010.6268020567798,3,14798,95,59,18,0,1,4000
3207.235748542092,0,9817,72,51,15,3,1,11000
2178.832297108346,6,9403,81,56,19,3,1,6000
2218.100888270025,2,10574,87,53,18,0,0,8000
3154.726311620407,5,7850,70,51,11,0,1,5000
2499.0754399033303,0,15409,105,58,20,0,1,4000
2653.4345748852343,1,11691,81,38,13,3,0,5000
3374.342990864601,3,7904,79,38,14,0,0,7000
2185.3672927436355,0,9225,96,52,20,0,0,10000
1413.4017432600108,7,8090,64,48,17,0,0,4000
3640.410758295682,2,12130,93,54,17,0,1,11000
2385.9874538663184,2,9906,81,54,16,0,1,5000
2976.4386962172207,3,10634,114,44,17,0,0,10000
2603.500708576194,3,8269,52,48,11,0,1,10000
2508.1080307224793,1,12425,66,51,17,0,0,10000
2876.5956206353485,7,15602,128,60,21,3,1,8000
2612.252223733174,5,9233,93,47,17,0,0,5000
2847.505291819197,3,10098,73,57,16,0,1,11000
2220.5413334896216,2,12870,82,53,18,3,1,9000
3084.283051352319,10,5227,67,51,16,0,1,12000
2850.2999832634896,1,9541,102,48,16,3,0,6000
2604.0425123456926,0,11816,70,46,11,0,1,10000
2546.3331465117635,0,9351,108,47,18,0,0,8000
3218.3728333209688,1,12137,71,43,18,0,0,6000
3490.243280511759,0,12097,92,47,14,0,0,4000
3261.667874425987,3,9278,NA,27,6,3,0,4000
3109.3677128734066,2,9699,61,35,13,0,0,4000
2465.346790369301,2,9011,91,47,17,0,0,11000
2972.2640070587386,3,16283,87,45,16,3,0,7000
3283.617003549328,5,8227,104,37,11,0,0,5000
2269.336558194129,0,10446,77,30,11,0,0,5000
2339.8931712059884,2,8553,67,44,18,0,0,1000
2954.6667947974743,3,10827,81,53,18,3,1,7000
2227.3334485706127,1,11237,93,63,21,0,1,7000
3044.7306094500655,2,9702,99,47,15,0,0,7000
2315.798901959974,1,10224,99,60,18,6,1,9000
3440.9837382904425,3,10040,113,48,13,0,1,5000
3748.585854137553,7,8145,84,48,14,0,1,12000
2173.587518381764,1,10696,72,50,17,3,0,3000
3991.6922891732147,2,11105,111,47,17,3,0,10000
2666.2855787117514,3,7933,71,55,16,0,1,6000
3550.4062644391606,2,19577,101,41,12,0,0,3000
2969.763258327459,6,12634,75,44,13,0,0,12000
3258.0651788491514,1,11776,70,37,12,0,0,7000
3519.7216015908184,7,7670,75,50,17,3,1,13000
2488.770794804135,3,15943,111,51,20,3,0,3000
2007.128151653234,2,10430,80,53,20,0,0,4000
3449.5145107145518,2,12434,114,37,15,0,0,5000
1951.131449253162,6,9613,83,48,17,0,0,2000
2833.441619892068,2,11524,93,39,16,0,0,7000
3430.9969578504133,2,12046,104,47,13,0,1,5000
2159.2293038971548,2,12751,99,59,20,0,1,4000
2330.4913438982,0,11753,94,53,17,3,1,10000
2282.1375700083836,4,8398,68,41,14,0,0,4000
3273.0974126621477,4,9484,77,43,15,3,0,7000
2479.126883970507,3,NA,69,51,16,0,1,11000
2527.6234708471297,3,11821,76,41,15,6,0,5000
3159.972587744862,3,9041,88,32,11,0,0,3000
2762.398737240351,2,8615,84,58,18,0,1,9000
1865.1791501627204,3,9952,89,50,19,0,0,2000
